objective,nll,closed_loop_loss,tracking_rank,seed,restart,near_optimal,S_theta,S_v,xi_i,S_d,gamma,w_x,w_y,w_c,w_ell,beta,sigma_long,sigma_lat
2.7401205704584224,15.554628763226232,0.8095386465167516,23.6325,9,2,False,3.943715045125771,4.426664330626536,3.894433075263977,2.740820724733867,6.797974534936591,8.209130851675933,5.623293025556883,110.6060785774962,98.83895251570165,6.654343531366817,0.931864271767245,0.4015307833814359
2.7423759480848466,14.993615494383464,0.8554905891226906,24.414,8,1,False,3.487249266438525,3.986586044208076,2.4088402049496924,8.547479265388622,7.002848823578449,6.428511923155087,7.5130424223008685,41.74779892217432,224.22120032999186,8.560067824970332,3.0478540176164013,1.240236912031033
2.7451540637742475,14.472359743724535,0.8367831687668731,29.0515,8,1,False,0.2169814206282848,1.8564616767591586,2.6392074670645513,4.750062985531574,6.205606649629309,4.577438635388749,6.112573608957602,107.19836556818525,98.85388407585496,2.238369254279594,0.9324879508766616,1.1048478122691512
2.7488374050313853,12.202827872241603,1.2078641416167486,20.2035,9,2,False,8.394378982525867,2.5249029869564006,3.6553855275883786,6.9687904890087555,7.334804431447303,0.6929842419838911,9.107270408447151,30.1687245248168,177.5112449677927,6.348842831543994,2.607389074149147,1.4628889445773516
2.756107688358579,9.098031953694033,1.4477092548939379,25.1115,8,1,False,0.7597064025609902,0.7882563594560936,1.672587490168244,0.15482484387089063,6.669247455111456,6.249486497177339,9.877166406497242,40.18234469024428,67.12708627034655,9.984624877508468,1.9931906939751818,2.1170031207795805
2.7669589467305933,13.911037071664346,0.9495536522625712,26.857,8,1,False,1.198014045091778,6.111611626170244,4.369707152468299,4.747401814666689,4.901592188703031,7.841399840557492,7.228925382760449,75.0120748399078,141.73705794476768,3.9504906981705754,1.2203298729741818,1.6879440655897027
2.7681886186401874,13.146727734863077,1.1225555276935624,20.8505,7,0,False,3.1716700686811885,1.2392813113693817,3.426048014802448,10.14649959112941,6.035518589318068,1.601945559894459,4.116752216048585,13.267455222826477,289.70902648926244,2.67222817010913,2.56647577885226,0.5963881425594935
2.7682379687504484,13.71218997901144,1.0235189708493044,23.5305,7,0,False,6.243903146318343,4.124169377948949,2.822353282835251,9.857405006326267,9.198263640816398,9.675675006542331,7.813659142529142,120.41342424011148,176.22381703754849,0.04261451752302807,4.7987836030639865,0.479182576836403
2.7683777054009835,9.732636027333339,1.3959236264771733,25.149,8,1,False,5.189169577132783,9.016720699809612,2.7556951454373646,7.686101847143308,3.2684301001886147,5.542897400054331,2.6013863004573246,27.826867595840575,160.7146347815497,1.9819003598276992,2.4357400666508857,2.2447352156486327
2.770542471445029,13.400439142254173,1.0035699857910403,26.8965,8,1,False,1.663487265880137,3.031239914695396,1.2862646070169956,9.857627636284356,9.085081175264488,8.833085044678487,5.637645014994268,114.541490641265,27.650451112661305,2.3332249988741203,1.4520714350386605,1.7137602892813888
