run_id,id,n_rows,duration_s,speed_p85,path_m,too_short,stationary,keep
1,1967,473,47.20000000000073,7.314163624737772,96.3812269608744,False,False,True
1,1968,477,48.399999999999636,5.971278534761679,166.2189519496763,False,False,True
1,1969,538,53.69999999999982,9.110819010878616,209.6635401863826,False,False,True
1,1970,305,30.399999999999636,11.48471180533689,213.72781053008794,False,False,True
1,1971,30,2.9000000000005457,8.920529349584111,22.318340877543616,True,False,False
1,1972,460,45.900000000000546,10.05108651780191,207.11926802837218,False,False,True
1,1973,282,28.099999999999454,5.8847022189702045,49.148385305340334,False,False,True
1,1974,41,4.0,11.470540613800038,36.027209057787914,True,False,False
1,1975,298,29.699999999999818,9.529360808990956,159.1160584436663,False,False,True
1,1976,10,0.8999999999996362,3.61408023697438,3.2520938239406263,True,True,False
1,1977,187,18.599999999999454,12.522132891233706,210.61239511660432,False,False,True
1,1978,40,3.9000000000005457,12.462212394534598,38.31349862220178,True,False,False
1,1979,650,64.89999999999964,6.703976906512917,198.48588011195926,False,False,True
1,1980,40,3.9000000000005457,12.90154438050484,39.72677452929901,True,False,False
1,1981,66,6.5,8.869866711319249,41.91706304604775,True,False,False
1,1982,68,6.699999999999818,8.794447299174053,45.244608109674914,True,False,False
1,1983,232,23.099999999999454,11.164916906499013,212.13921733045572,False,False,True
1,1984,64,6.300000000000182,17.617986670279702,91.52218743052725,True,False,False
1,1985,160,15.900000000000546,12.298980388268776,169.8224905779229,False,False,True
1,1986,426,42.5,9.687734761674514,208.74811167753737,False,False,True
1,1987,148,14.699999999999818,13.654928082166872,175.17405491123037,False,False,True
1,1988,172,17.100000000000364,14.494190136981567,212.08023086486997,False,False,True
1,1989,161,16.0,14.733163029184592,209.33989786302521,False,False,True
1,1990,190,18.900000000000546,13.568309621289558,207.50036179618084,False,False,True
1,1991,27522,2752.0999999999995,0.02009892552145896,184.8991475140161,False,True,False
1,1992,52,5.100000000000364,10.68770457150095,43.44969742237745,True,False,False
1,1993,137,13.600000000000364,17.951251436220712,207.17139390561323,False,False,True
1,1994,704,70.30000000000018,12.10704731120648,215.4624703230586,False,False,True
1,1995,680,67.90000000000055,11.850231641336322,217.97362428285513,False,False,True
1,1996,580,57.900000000000546,9.662404505631523,207.50903619905742,False,False,True
1,1997,394,39.29999999999927,2.008638449489493,48.11822398893311,False,False,True
1,1998,1516,151.5,5.305844416167336,295.3209386242838,False,False,True
1,1999,227,22.599999999999454,12.927073991465656,211.86153690214496,False,False,True
1,2000,373,37.19999999999982,3.4690468428385217,97.80494550867319,False,False,True
1,2001,32,3.100000000000364,9.863571755692115,25.856001467129634,True,False,False
1,2002,593,59.19999999999982,10.500627901490642,209.60534179709055,False,False,True
1,2003,28,2.7000000000007276,8.67393848971948,20.943052336703605,True,False,False
1,2004,586,58.5,10.082851539891138,206.76069098670575,False,False,True
1,2005,142,14.099999999999454,13.485951259648385,171.77880069390113,False,False,True
1,2006,178,17.699999999999818,11.396566637818575,173.98713726505952,False,False,True
1,2007,576,57.5,9.773038741136148,209.87552905254188,False,False,True
1,2008,160,15.900000000000546,11.473494451934231,152.6781215864869,False,False,True
1,2009,169,16.800000000000182,13.852723868393278,212.21914253618186,False,False,True
1,2010,527,52.600000000000364,9.016264414524404,152.4940423476294,False,False,True
1,2011,149,14.800000000000182,12.517890360427128,136.20884867614484,False,False,True
1,2012,145,14.399999999999636,16.390437179771503,209.5345321884754,False,False,True
1,2013,41,4.0,12.126663623225028,38.065828692695135,True,False,False
1,2014,51,5.0,11.368381186345438,45.459919479837225,True,False,False
1,2015,138,13.699999999999818,13.25980766713525,161.43935339431744,False,False,True
1,2016,185,18.400000000000546,15.14273472823455,210.91363694934603,False,False,True
1,2017,425,42.400000000000546,13.957890491518615,220.1561227233349,False,False,True
1,2018,77,7.600000000000364,14.717272674215334,93.84238390999852,True,False,False
1,2019,45,4.399999999999636,11.272139111374432,38.86790137630668,True,False,False
1,2020,153,15.199999999999818,16.389974116770876,211.67351358727603,False,False,True
1,2021,95,9.399999999999636,15.478766970112343,132.02871803242536,True,False,False
1,2022,65,6.400000000000546,17.15611809348527,90.53234863554789,True,False,False
1,2023,70,6.900000000000546,16.323263388686602,89.5318742677931,True,False,False
1,2024,148,14.699999999999818,16.642681160624058,209.46292874118942,False,False,True
1,2025,147,14.599999999999454,15.930382852917408,207.42356615433863,False,False,True
1,2026,72,7.100000000000364,18.542555728415323,115.4987823056323,True,False,False
1,2027,753,75.19999999999982,8.452223287252774,205.69018182147096,False,False,True
1,2028,651,65.0,11.589575859993946,213.51926424234355,False,False,True
1,2029,704,70.30000000000018,10.146352554208034,339.4592010091344,False,False,True
1,2030,551,55.0,8.496999087895219,269.76897045132677,False,False,True
1,2031,656,65.5,7.1778987669063445,203.7657120462098,False,False,True
1,2032,3776,377.5,0.22674391658514065,249.06630208092187,False,True,False
1,2033,448,44.69999999999982,9.98637873262766,211.67162933945238,False,False,True
1,2034,501,50.0,8.138260524575845,249.7968918997347,False,False,True
1,2035,1401,140.0,4.561136939306644,171.99806866396446,False,False,True
1,2036,1714,171.29999999999927,5.374103385612897,294.71617074977723,False,False,True
1,2037,174,17.299999999999272,11.684781555590211,135.555399146335,False,False,True
1,2038,1683,168.19999999999982,3.045996052455301,202.1776579520423,False,False,True
1,2039,194,19.300000000000182,12.08909939722235,209.201401172159,False,False,True
1,2040,139,13.800000000000182,16.989491865387418,210.24305775136747,False,False,True
1,2041,184,18.299999999999272,12.607671295035104,210.6454810541557,False,False,True
1,2042,186,18.5,12.483535903247287,211.67174591388957,False,False,True
1,2043,343,34.19999999999982,9.411631930535618,175.07750116300167,False,False,True
1,2044,216,21.5,9.339585364857918,168.59427271510606,False,False,True
1,2045,199,19.799999999999272,15.211234727733386,210.67746643580787,False,False,True
1,2046,614,61.30000000000018,11.7764419515806,216.09873651907913,False,False,True
1,2047,94,9.300000000000182,19.60271397410766,147.48778251598176,True,False,False
1,2048,74,7.299999999999272,7.0112139487888925,43.34417092052423,True,False,False
1,2049,1004,100.30000000000018,6.587755483767946,177.87706583393754,False,False,True
1,2050,94,9.300000000000182,15.021669416834198,120.36190022950441,True,False,False
1,2051,154,15.300000000000182,16.083396510807923,210.8833222726594,False,False,True
1,2052,132,13.099999999999454,20.505530910966748,207.87518222396878,False,False,True
1,2053,127,12.600000000000364,19.35927872866022,206.93438199182918,False,False,True
1,2054,139,13.799999999999272,19.366859959948346,206.20371705707717,False,False,True
1,2055,99,9.800000000000182,17.371183047924365,154.01562535163123,True,False,False
1,2056,98,9.699999999999818,16.898251470044208,146.14440906019595,True,False,False
1,2057,691,69.0,0.4779957256929467,48.1136102026296,False,True,False
1,2058,80,7.899999999999636,16.981580737122908,116.13990259055808,True,False,False
1,2059,168,16.699999999999818,14.093825095756008,210.78862906589796,False,False,True
1,2060,709,70.80000000000018,11.399350894510148,213.08669788401508,False,False,True
1,2061,829,82.80000000000018,8.254087896669324,320.72386431918255,False,False,True
1,2062,1480,147.89999999999964,3.6224858854824333,250.45630902441866,False,False,True
1,2063,464,46.29999999999927,10.712705182317203,204.31771085820785,False,False,True
1,2064,185,18.399999999999636,12.71759235201297,210.09069785199455,False,False,True
1,2065,190,18.899999999999636,12.280898259589986,211.80920990842435,False,False,True
1,2066,200,19.899999999999636,12.221701529057205,211.47246257416273,False,False,True
1,2067,195,19.400000000000546,12.634061516051093,210.79058991842862,False,False,True
1,2068,2313,231.30000000000018,5.603165275046946,492.2058266346336,False,False,True
1,2069,134,13.300000000000182,12.366446371558341,138.49164998619506,False,False,True
1,2070,137,13.600000000000364,10.458114720689004,126.94984381591514,False,False,True
1,2071,32,3.100000000000364,14.027443212837044,36.725234420158216,True,False,False
1,2072,296,29.5,10.466741332440352,212.08477367598974,False,False,True
1,2073,194,19.300000000000182,12.074250446154963,210.77775573216923,False,False,True
1,2074,148,14.700000000000728,12.287064564594832,160.69005332669036,False,False,True
1,2075,156,15.5,11.818047227339058,164.42824591946436,False,False,True
1,2076,199,19.800000000000182,12.889183387276999,206.35707410817233,False,False,True
1,2077,191,19.0,12.371995230037811,211.65407861282057,False,False,True
1,2078,72,7.099999999999454,16.409124517577723,88.74122449566136,True,False,False
1,2079,37,3.600000000000364,13.358888575719604,38.433686274831096,True,False,False
1,2080,38,3.699999999999818,13.188578981048991,38.86842848151612,True,False,False
1,2081,81,8.0,15.98042303553946,93.55749548623315,True,False,False
1,2082,1017,101.59999999999945,6.442779612333685,203.80817409485664,False,False,True
1,2083,113,11.199999999999818,13.553556293095717,96.21776388715719,False,False,True
1,2084,9,0.8000000000001819,2.539743727840193,2.0313837622416617,True,True,False
1,2085,141,14.0,12.7347471167337,161.2679257392157,False,False,True
1,2086,11,1.0,5.608997823167579,5.608966624319557,True,True,False
1,2087,136,13.5,19.22474693431516,207.0574249727817,False,False,True
1,2088,76,7.5,6.978522576568688,41.67573563357309,True,False,False
1,2089,702,70.10000000000036,7.1654135745243135,130.60406627926088,False,False,True
1,2090,716,71.5,9.428411674387103,216.12577465761083,False,False,True
1,2091,702,70.10000000000036,7.603892392101424,283.137131353495,False,False,True
1,2092,535,53.399999999999636,7.816995742931694,218.57471367423764,False,False,True
1,2093,454,45.30000000000018,9.513982763748782,218.68820024694426,False,False,True
1,2094,336,33.5,5.30374845688238,100.51361651701197,False,False,True
1,2095,1485,148.40000000000055,5.132850017133571,244.87514094829334,False,False,True
1,2096,1696,169.5,6.035870349664677,297.8076028050871,False,False,True
1,2097,279,27.800000000000182,9.09688563177908,169.3792291968968,False,False,True
1,2098,159,15.800000000000182,5.205507966698885,51.254269456011855,False,False,True
1,2099,261,26.0,10.036441656865748,215.4504189538685,False,False,True
1,2100,258,25.700000000000728,9.071423930419906,212.7217881741513,False,False,True
1,2101,261,26.0,10.59120277090751,170.73006084457654,False,False,True
1,2102,273,27.200000000000728,9.111037207858931,214.5489432362042,False,False,True
1,2103,252,25.100000000000364,10.103834572411328,215.0997308751655,False,False,True
1,2104,258,25.699999999999818,12.169082019941381,216.30919080250857,False,False,True
1,2105,228,22.699999999999818,13.43076668899585,212.02305523004344,False,False,True
1,2106,222,22.100000000000364,13.37673936446194,213.51161757503337,False,False,True
1,2107,33,3.199999999999818,8.232416094677868,21.899202129702527,True,False,False
1,2108,221,22.0,13.224134725657466,213.9019193426564,False,False,True
1,2109,228,22.699999999999818,12.471510183405917,209.71911403332757,False,False,True
1,2110,15,1.4000000000005457,3.728551640055739,5.219968830945621,True,True,False
1,2111,1084,108.30000000000018,5.660869941812137,178.91760692163322,False,False,True
1,2112,23,2.199999999999818,6.178400641773198,13.103937056065597,True,False,False
1,2113,183,18.199999999999818,14.193521839992087,214.0486709550322,False,False,True
1,2114,10,0.8999999999996362,2.660233778442212,2.393786113528333,True,True,False
1,2115,171,17.0,14.240557302945017,212.71414327732646,False,False,True
1,2116,170,16.899999999999636,14.842636469428095,211.3464379444472,False,False,True
1,2117,178,17.699999999999818,14.497260030975191,208.34146893814145,False,False,True
1,2118,196,19.5,12.923793490532805,212.83290993201925,False,False,True
1,2119,174,17.299999999999272,13.484149366118226,212.1413603640961,False,False,True
1,2120,36,3.5,8.09519480699667,22.959976622317328,True,False,False
1,2121,168,16.699999999999818,15.171951347448742,212.30391216162823,False,False,True
1,2122,34,3.300000000000182,9.75253031925028,26.503904071138827,True,False,False
1,2123,172,17.100000000000364,12.578708431710025,175.1217753270659,False,False,True
1,2124,30,2.899999999999636,9.795676517913606,24.474138900636575,True,False,False
1,2125,158,15.699999999999818,12.851912714701987,173.29657254072512,False,False,True
1,2126,155,15.399999999999636,13.31678182779873,174.3389463633016,False,False,True
1,2127,73,7.200000000000728,16.01191319304419,89.84448277967286,True,False,False
1,2128,159,15.800000000000182,15.137650565434248,209.451832996333,False,False,True
1,2129,751,75.0,10.203162105979722,214.01668289119704,False,False,True
1,2130,1804,180.29999999999927,3.2419478524850676,177.6546127830912,False,False,True
1,2131,592,59.19999999999982,2.4238777382046734,99.5588052901459,False,False,True
1,2132,1720,171.90000000000055,5.6109887237390135,333.778898654489,False,False,True
1,2133,225,22.399999999999636,13.927043548489063,214.9703620663467,False,False,True
1,2134,762,76.09999999999945,8.624117185236335,268.06826455327564,False,False,True
1,2135,3058,305.8000000000002,1.2558498629584918,263.5306022836698,False,False,True
1,2136,290,28.899999999999636,11.140944614989948,209.91328150941234,False,False,True
1,2137,185,18.399999999999636,13.395302524799696,209.10516373105412,False,False,True
1,2138,330,32.899999999999636,6.094376473507984,165.85033177946448,False,False,True
1,2139,240,23.899999999999636,10.69248177278099,213.32389036442703,False,False,True
1,2140,173,17.199999999999818,15.64509292544398,209.61254504436113,False,False,True
1,2141,241,24.0,10.26980851313191,213.2886005152914,False,False,True
1,2142,169,16.800000000000182,14.158983339411442,211.21104443109306,False,False,True
1,2143,486,48.5,10.399064477983824,212.56372394067705,False,False,True
1,2144,178,17.699999999999818,14.631378604747443,211.88327531260785,False,False,True
1,2145,55,5.399999999999636,10.458236692326436,43.655160453722644,True,False,False
1,2146,1108,110.69999999999982,4.579424818717508,161.53861137986064,False,False,True
1,2147,131,13.0,12.335138659921347,137.9493709615515,False,False,True
1,2148,49,4.800000000000182,10.738699132892807,41.843712497118815,True,False,False
1,2149,70,6.899999999999636,18.018682946724372,92.51651957185527,True,False,False
1,2150,147,14.599999999999454,13.138667836921316,159.3813104899964,False,False,True
1,2151,229,22.800000000000182,17.444200588206602,216.94301290510631,False,False,True
1,2152,148,14.699999999999818,16.424080524095338,209.40966549365714,False,False,True
1,2153,143,14.199999999999818,17.078898961061846,209.70424302106966,False,False,True
1,2154,519,51.80000000000018,0.11016540553177145,9.024019245977044,False,True,False
1,2155,964,96.30000000000018,5.817702223463073,203.07658416912804,False,False,True
1,2156,102,10.099999999999454,14.570660774758887,130.66113873309672,False,False,True
1,2157,26,2.5,10.048598469775907,23.18048602345942,True,False,False
1,2158,955,95.40000000000055,5.8605575177286555,228.8925810095912,False,False,True
1,2159,137,13.600000000000364,18.69989326324196,211.35160497966973,False,False,True
1,2160,42,4.100000000000364,12.474054413563822,39.453766345859385,True,False,False
1,2161,548,54.69999999999982,0.817250906754469,27.64248806764583,False,True,False
1,2162,902,90.10000000000036,5.196020303377388,206.85308939135462,False,False,True
1,2163,668,66.69999999999982,11.460940386888721,216.14465925298612,False,False,True
1,2164,225,22.399999999999636,9.160226304315296,132.20851702525079,False,False,True
1,2165,238,23.699999999999818,12.413404283815836,210.94458884202234,False,False,True
1,2166,601,60.0,7.390893084316948,99.6674356861874,False,False,True
1,2167,327,32.600000000000364,6.034827744051561,129.12752362633063,False,False,True
1,2168,143,14.199999999999818,14.375750489783774,175.39469281614902,False,False,True
1,2169,201,20.0,12.219476430626862,214.0532224398518,False,False,True
1,2170,57,5.599999999999454,8.150159959340499,36.360887578372655,True,False,False
1,2171,204,20.300000000000182,12.241070614382988,215.30709804259024,False,False,True
1,2172,215,21.400000000000546,11.137352604552673,208.56630800180596,False,False,True
1,2173,118,11.699999999999818,14.949238910247798,151.13694394309516,False,False,True
1,2174,224,22.300000000000182,10.99661548605986,213.50004729016607,False,False,True
1,2175,192,19.100000000000364,12.860216955621697,215.04450464411568,False,False,True
1,2176,152,15.100000000000364,5.688903704146516,49.12117561951287,False,False,True
1,2177,201,20.0,13.0325275727199,211.7671462335514,False,False,True
1,2178,218,21.700000000000728,13.07880848554526,214.65067930724894,False,False,True
1,2179,56,5.5,9.565925449571424,42.12213303740359,True,False,False
1,2180,200,19.899999999999636,12.463320802479057,213.5635176696712,False,False,True
1,2181,197,19.600000000000364,11.786194710771557,212.45001522308195,False,False,True
1,2182,237,23.599999999999454,10.02404310334336,213.9025679660288,False,False,True
1,2183,556,55.5,11.73771880236798,216.94338067412295,False,False,True
1,2184,201,20.0,12.182453826155836,212.0324784495586,False,False,True
1,2185,11,1.0,0.8403478314540391,0.8148156971160598,True,True,False
1,2186,197,19.599999999999454,12.21435518404262,211.23983338893956,False,False,True
1,2187,293,29.199999999999818,12.479202128685243,217.04548160295604,False,False,True
1,2188,47,4.600000000000364,11.408162223953655,41.46975115920462,True,False,False
1,2189,195,19.400000000000546,12.111439995677072,211.50685004978186,False,False,True
1,2190,187,18.600000000000364,13.152259225616573,214.4600672631118,False,False,True
1,2191,169,16.799999999999272,15.214968840200804,211.39213538328386,False,False,True
1,2192,65,6.399999999999636,8.751525912567347,39.974996925036166,True,False,False
1,2193,180,17.899999999999636,14.53964755903724,214.184579797031,False,False,True
1,2194,94,9.299999999999272,15.0254098143995,125.0798757537469,True,False,False
1,2195,49,4.800000000000182,14.713223485484614,51.503969111138474,True,False,False
1,2196,61,6.0,10.973518910939053,47.42582170223377,True,False,False
1,2197,141,14.0,17.351818731264878,208.18214725752904,False,False,True
1,2198,220,21.899999999999636,8.38938317825518,158.48641493823897,False,False,True
1,2199,789,78.80000000000018,6.400617479953653,146.29442266393977,False,False,True
1,2200,151,15.0,15.62428185431574,206.82339897808356,False,False,True
1,2201,34,3.300000000000182,13.429402353214781,36.76760034889761,True,False,False
1,2202,648,64.70000000000073,8.08420004909987,135.73738403131503,False,False,True
1,2203,512,51.100000000000364,7.102941203401836,95.81097976424556,False,False,True
1,2204,499,49.80000000000018,7.475855884801825,116.98158388492419,False,False,True
1,2205,492,49.099999999999454,5.741692599489407,97.21426768486276,False,False,True
1,2206,398,39.69999999999982,9.704899397875538,175.70461706814416,False,False,True
1,2207,1605,161.0,3.1007932597243264,168.2351125866341,False,False,True
1,2208,1623,162.20000000000073,5.275588894243825,288.781924360195,False,False,True
1,2209,339,33.80000000000018,11.094842369785155,179.77611961584861,False,False,True
1,2210,208,20.699999999999818,12.887033931413411,215.23697201035037,False,False,True
1,2211,460,45.899999999999636,2.8865610162951403,99.7072170132355,False,False,True
1,2212,218,21.699999999999818,12.723288692311346,211.1401796379881,False,False,True
1,2213,186,18.5,8.8522728478466,98.49471137314944,False,False,True
1,2214,109,10.799999999999272,18.556774911407082,157.95291412137973,False,False,True
1,2215,171,17.0,14.314290518565983,208.66956687873505,False,False,True
1,2216,101,10.0,11.350384772689488,97.58738175960573,False,False,True
1,2217,36,3.5,8.036513633564285,22.586222955112117,True,False,False
1,2218,226,22.5,10.796490602861377,210.14661065565443,False,False,True
1,2219,309,30.800000000000182,9.500159499306868,216.39389941121064,False,False,True
1,2220,130,12.899999999999636,8.678270991194296,98.0696985860597,False,False,True
1,2221,52,5.100000000000364,10.013660958704788,42.0122032101331,True,False,False
1,2222,65,6.399999999999636,8.570257037129345,43.46857804807259,True,False,False
1,2223,43,4.199999999999818,8.762420383792875,31.069770736823575,True,False,False
1,2224,37,3.600000000000364,13.378005169772672,38.51698317419292,True,False,False
1,2225,1837,183.60000000000036,0.18212368052833341,57.75116329197262,False,True,False
1,2226,140,13.900000000000546,16.84406574591361,206.7017310077616,False,False,True
1,2227,163,16.200000000000728,14.319567756415086,206.67267385449497,False,False,True
1,2228,594,59.30000000000018,0.12332048576705433,21.74126394574086,False,True,False
1,2229,1587,158.60000000000036,5.25033459240851,292.3245251920529,False,False,True
1,2230,1572,157.10000000000036,5.600277590646476,273.7458936259296,False,False,True
1,2231,2758,275.6999999999998,4.472147436620551,484.96729216641916,False,False,True
1,2232,1880,187.89999999999964,6.615366608386678,340.28413634974766,False,False,True
1,2233,860,85.90000000000055,8.409282628431692,316.605638727612,False,False,True
1,2234,1773,177.19999999999982,5.2450553386851535,341.10115178253227,False,False,True
1,2235,234,23.300000000000182,10.209390408848819,206.12026305687112,False,False,True
1,2236,89,8.800000000000182,9.510000946389605,74.81505610623441,True,False,False
1,2237,256,25.5,10.29111315229262,204.09262931102919,False,False,True
1,2238,49,4.800000000000182,1.6328174467569871,6.089023292998064,True,True,False
1,2239,199,19.800000000000182,12.493105534400588,205.05831226810733,False,False,True
1,2240,240,23.900000000000546,10.919723826724772,206.7531502930923,False,False,True
1,2241,194,19.300000000000182,11.681835401379464,205.1217352499894,False,False,True
1,2242,29,2.800000000000182,2.9357067508350547,7.092952983036049,True,True,False
1,2243,203,20.199999999999818,11.342182911889996,208.1898399002294,False,False,True
1,2244,193,19.199999999999818,11.91657879304951,205.49637464344517,False,False,True
1,2245,191,19.0,12.062748428341038,206.08434830084786,False,False,True
1,2246,178,17.699999999999818,12.526237335674328,203.6162596391796,False,False,True
1,2247,1769,176.79999999999927,5.523831991997881,336.0874873724233,False,False,True
1,2248,171,17.0,13.300084954843072,203.53970057802636,False,False,True
1,2249,466,46.5,12.99729669724066,216.57520544916207,False,False,True
1,2250,157,15.600000000000364,14.43913214766697,202.1966886310143,False,False,True
1,2251,1060,105.90000000000055,5.207422265230142,157.75781761293888,False,False,True
1,2252,148,14.700000000000728,15.238364893605018,196.9036211667069,False,False,True
1,2253,77,7.600000000000364,13.489936624118128,89.06764629076837,True,False,False
1,2254,159,15.800000000000182,13.903376956472144,201.79706188784618,False,False,True
1,2255,33,3.2000000000007276,11.056947210323289,29.44114310125927,True,False,False
1,2256,78,7.699999999999818,13.913627663693205,93.24549711063979,True,False,False
1,2257,154,15.300000000000182,20.241443290336534,210.43700189764775,False,False,True
1,2258,1016,101.5,4.613058603675461,174.56408979361296,False,False,True
1,2259,38,3.699999999999818,12.077744864674433,34.83502782174799,True,False,False
1,2260,156,15.5,14.724205948240538,201.97496987894903,False,False,True
1,2261,154,15.300000000000182,15.310453916976327,202.26796688109806,False,False,True
1,2262,26,2.5,7.459852018182371,17.2555272749569,True,False,False
1,2263,151,15.0,16.465480720089644,199.89464063454727,False,False,True
1,2264,126,12.5,16.256260883643122,172.37786566960287,False,False,True
1,2265,152,15.100000000000364,15.117337875641367,201.44921885487014,False,False,True
1,2266,969,96.80000000000018,4.25484792737994,167.40652946941768,False,False,True
1,2267,125,12.400000000000546,18.541013914544735,150.33358477858192,False,False,True
1,2268,63,6.199999999999818,18.182086761324754,86.41254319836175,True,False,False
1,2269,38,3.7000000000007276,13.414209792424082,39.57790533504925,True,False,False
1,2270,781,78.0,5.897299653261138,157.6173698928721,False,False,True
1,2271,456,45.5,2.6841616743201793,99.8407452928371,False,False,True
1,2272,63,6.199999999999818,7.138039791876009,30.48851076433809,True,False,False
1,2273,187,18.600000000000364,15.63512039119052,200.38779466380873,False,False,True
1,2274,222,22.099999999999454,11.705541583303333,212.50181299488793,False,False,True
1,2275,184,18.299999999999272,12.70082149955418,188.10760797446935,False,False,True
1,2276,715,71.39999999999964,5.6718672067881375,208.88519365246927,False,False,True
1,2277,50,4.899999999999636,6.233519726607639,24.86535798883178,True,False,False
1,2278,223,22.199999999999818,11.201497696101692,210.86214269119216,False,False,True
1,2279,60,5.899999999999636,5.342349152132462,26.022074889562255,True,False,False
1,2280,2860,285.89999999999964,2.672275173809978,316.382255418435,False,False,True
1,2281,177,17.599999999999454,10.750500004362742,163.64999163376046,False,False,True
1,2282,225,22.399999999999636,3.898535047368699,85.81279426553112,False,False,True
1,2283,229,22.800000000000182,8.798787558927154,173.96276499593,False,False,True
1,2284,283,28.199999999999818,9.16270633138699,211.44765146046103,False,False,True
1,2285,230,22.899999999999636,5.615302189351465,119.00991304884872,False,False,True
1,2286,285,28.399999999999636,9.106550354555525,213.08094906193372,False,False,True
1,2287,198,19.699999999999818,8.133871849924192,136.63569944746249,False,False,True
1,2288,68,6.699999999999818,8.051174145075455,45.385796226362096,True,False,False
1,2289,182,18.100000000000364,7.619651064499009,110.76473593806266,False,False,True
1,2290,305,30.400000000000546,8.44575091131334,212.87215097975064,False,False,True
1,2291,403,40.20000000000073,8.006133234388804,208.40956851566042,False,False,True
1,2292,432,43.099999999999454,7.793418110441181,213.797681462841,False,False,True
1,2293,314,31.299999999999272,7.72857242212686,212.60279903699163,False,False,True
1,2294,309,30.800000000000182,8.68156040794563,215.09627694991823,False,False,True
1,2295,157,15.600000000000364,22.28472854075422,211.86568309002465,False,False,True
1,2296,316,31.5,9.298494451667338,214.93039712216358,False,False,True
1,2297,326,32.5,9.09467428572713,213.44783225418627,False,False,True
1,2298,356,35.5,8.759892860983161,212.71282068243448,False,False,True
1,2299,382,38.100000000000364,7.515605608584467,216.94262226900534,False,False,True
1,2300,312,31.100000000000364,9.609361877961778,209.27204346594135,False,False,True
1,2301,321,32.0,8.037975997888593,212.33464794324522,False,False,True
1,2302,147,14.599999999999454,21.959985361584717,213.30550412416852,False,False,True
1,2303,69,6.800000000000182,7.927375376875659,45.02371764555646,True,False,False
1,2304,889,88.80000000000018,6.105253337251092,180.28858899150856,False,False,True
1,2305,72,7.099999999999454,18.138585424768888,90.84047064647574,True,False,False
1,2306,279,27.799999999999272,10.699159068145057,208.41972158744903,False,False,True
1,2307,14553,1455.1999999999998,0.06782585155875001,181.52299595485775,False,True,False
1,2308,819,81.80000000000018,6.021158208350323,175.46116902947458,False,False,True
1,2309,825,82.40000000000055,8.468186382964078,217.59842616987768,False,False,True
1,2310,802,80.10000000000036,7.73445738466285,218.44677129890596,False,False,True
1,2311,739,73.79999999999927,9.21016733962795,217.97932379143398,False,False,True
1,2312,795,79.39999999999964,7.61740923043434,220.3637028234903,False,False,True
1,2313,1779,177.80000000000018,4.758820360539274,252.8353959162106,False,False,True
1,2314,375,37.399999999999636,11.55131991378699,160.0624246926704,False,False,True
1,2315,399,39.80000000000018,6.626954485050273,95.5045008189729,False,False,True
1,2316,161,16.0,15.902763359541138,209.8384504950045,False,False,True
1,2317,65,6.400000000000546,8.935074766828185,45.44923922193384,True,False,False
1,2318,382,38.099999999999454,9.333864519850113,216.89979036440815,False,False,True
1,2319,372,37.099999999999454,8.321022899317201,217.15829226218224,False,False,True
1,2320,385,38.399999999999636,3.5912289247155655,96.81825790675447,False,False,True
1,2321,380,37.899999999999636,8.916793482614708,216.35518830916322,False,False,True
1,2322,375,37.399999999999636,8.789886575665765,214.29830872906908,False,False,True
1,2323,438,43.69999999999982,7.969947481695473,217.18867191761407,False,False,True
1,2324,349,34.79999999999927,8.83614479137487,211.35587066856777,False,False,True
1,2325,432,43.100000000000364,8.449092147650738,216.63142145469885,False,False,True
1,2326,443,44.19999999999982,8.436451996225072,215.2505555455774,False,False,True
1,2327,325,32.400000000000546,8.903677384872678,215.1422646625587,False,False,True
1,2328,450,44.899999999999636,7.785275982792403,214.8375324167655,False,False,True
1,2329,448,44.69999999999982,8.188457870758569,213.63651809691527,False,False,True
1,2330,448,44.69999999999982,8.333152319519858,214.70713056864068,False,False,True
1,2331,94,9.300000000000182,4.856437831612939,39.65776122208442,True,False,False
1,2332,1040,103.90000000000055,5.617322110546777,177.14962507658285,False,False,True
1,2333,275,27.399999999999636,11.187664041886585,213.38716126637803,False,False,True
1,2334,419,41.80000000000018,8.47757927041512,214.7375102073961,False,False,True
1,2335,272,27.100000000000364,9.883562553067003,212.52422671652027,False,False,True
1,2336,416,41.5,8.917328823891223,214.0959053842406,False,False,True
1,2337,161,16.0,9.5488725713718,133.67954349077752,False,False,True
1,2338,274,27.300000000000182,9.18355646218315,213.17410589159493,False,False,True
1,2339,409,40.79999999999927,6.1275452632164145,141.02679044211283,False,False,True
1,2340,262,26.099999999999454,7.0935749566059965,108.1767004813253,False,False,True
1,2341,857,85.60000000000036,6.841814784287153,217.23937961026652,False,False,True
1,2342,138,13.700000000000728,9.280202171818381,117.77082804650382,False,False,True
1,2343,815,81.39999999999964,6.311747545857957,214.93755580656978,False,False,True
1,2344,777,77.59999999999945,5.722242580654433,138.25282019445893,False,False,True
1,2345,687,68.60000000000036,4.988721314965009,109.8479647780476,False,False,True
1,2346,716,71.5,5.608763389843894,163.18377433895353,False,False,True
1,2347,772,77.10000000000036,8.860359749253215,220.43890467995502,False,False,True
1,2348,551,55.0,0.5662510731033479,27.017892090287802,False,True,False
1,2349,668,66.69999999999982,5.645626454696974,158.50029785095552,False,False,True
