street_id,street_name,part_index,vertex_index,x,y
1,roadway_exterior,0,34,28.64884249920421,205.37263204049935
1,roadway_exterior,0,35,28.65763904779635,205.39480364340696
1,roadway_exterior,0,36,28.664282540778647,205.4177126644166
1,roadway_exterior,0,37,28.668712500123327,205.4411505547404
1,roadway_exterior,0,38,28.670888598369373,205.46490395110914
1,roadway_exterior,0,39,28.670791025737426,205.48875661809225
1,roadway_exterior,0,40,28.6684206704651,205.5124914165643
1,roadway_exterior,0,41,28.666762228617955,205.52367172334397
1,roadway_exterior,0,42,28.666462181301014,205.5297793267899
1,roadway_exterior,0,43,28.666462181301014,212.2001413294283
1,roadway_exterior,0,44,28.666749562295664,212.20599110396094
1,roadway_exterior,0,45,28.672599336828153,212.20627848495556
1,roadway_exterior,0,46,29.439763902062264,212.20627848495556
1,roadway_exterior,0,47,29.464299286434375,212.20748536826278
1,roadway_exterior,0,48,29.48859778003981,212.21109436564586
1,roadway_exterior,0,49,29.512424779307988,212.21707063199526
1,roadway_exterior,0,50,29.53555023297748,212.22535646606218
1,roadway_exterior,0,51,29.557750863256256,212.23587186756805
1,roadway_exterior,0,52,29.578812321583563,212.24851530961251
1,roadway_exterior,0,53,29.598531258179555,212.26316471892235
1,roadway_exterior,0,54,29.616717285400927,212.27967865447715
1,roadway_exterior,0,55,29.633194815946254,212.29789767313164
1,roadway_exterior,0,56,29.647804758163065,212.3176458690499
1,roadway_exterior,0,57,29.66040605208831,212.33873257208793
1,roadway_exterior,0,58,29.67087703139169,212.36095418872654
1,roadway_exterior,0,59,29.679116598072152,212.38409616778026
1,roadway_exterior,0,60,29.685045198565817,212.40793507190335
1,roadway_exterior,0,61,29.68860559184092,212.43224073489228
1,roadway_exterior,0,62,29.689763402063765,212.45677848395556
1,roadway_exterior,0,63,29.392443318670427,361.1168201806237
1,roadway_exterior,0,64,29.39271967522954,361.12267707130036
1,roadway_exterior,0,65,29.398576001480745,361.1229651410647
1,roadway_exterior,0,66,51.053681553166335,361.1229651410647
1,roadway_exterior,0,67,51.05952313173935,361.12267862018376
1,roadway_exterior,0,68,51.05982425562567,361.11683777616594
1,roadway_exterior,0,69,51.43147721634882,212.4556534869087
1,roadway_exterior,0,70,51.432738368516326,212.4311911528738
1,roadway_exterior,0,71,51.43638739136284,212.40696965573818
1,roadway_exterior,0,72,51.442389254485576,212.38322152043705
1,roadway_exterior,0,73,51.45068634035469,212.36017472766008
1,roadway_exterior,0,74,51.46119899743822,212.3380505252503
1,roadway_exterior,0,75,51.47382630485197,212.317061304238
